,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valLoss
0,21.38,0.5,0.01,22.03,"[10.36, 24.19, 25.040000000000003, 24.26, 24.75, 23.75, 26.479999999999997, 25.28, 25.95, 26.200000000000003, 25.27, 26.25, 27.169999999999998, 26.31, 25.650000000000002, 26.19, 26.5, 26.21, 26.35, 26.35, 25.840000000000003, 25.81, 25.900000000000002, 25.77, 25.779999999999998, 25.759999999999998, 25.69, 25.71, 25.81, 26.07, 25.979999999999997, 25.779999999999998, 25.169999999999998, 24.37, 23.86, 23.51, 23.23, 22.55, 22.1, 22.21]","[17.839001951856638, 2.1331863888113651, 2.1020315356803772, 2.0784796821719613, 2.0910211024857936, 2.0610202200933179, 2.0288047826961235, 2.0353970709973463, 2.035853852374284, 2.0376203038798444, 2.0466051983030811, 2.0270339856266681, 2.0328131916303422, 2.028545201753766, 2.0347319920083633, 2.0274049074034397, 2.0300395876372974, 2.0249654660260514, 2.0239511183624885, 2.0241817958144299, 2.0224583845527886, 2.0194141121243381, 2.0203826617588221, 2.0207930968787822, 2.0243064775414403, 2.0272886291667067, 2.0312193040906341, 2.036164199782351, 2.0417905200086035, 2.0493390543662318, 2.0579522931885235, 2.0668717167982895, 2.076263607353209, 2.0836430085226501, 2.0893993509376823, 2.0949491603771211, 2.1010880348710712, 2.1070284956052299, 2.1132330002219155, 2.1186707006218279]","[17.841559178852464, 2.1567836714492921, 2.1157081534681677, 2.0928137575864483, 2.1031802756280529, 2.0775537897787455, 2.0470744989175027, 2.0531223343745197, 2.0570321121562984, 2.0527775944501685, 2.0630167907248347, 2.0435324161887451, 2.051559763069648, 2.0489702605063265, 2.0542191984854243, 2.0463526631884612, 2.0475468849460041, 2.0434240852803689, 2.041753928139574, 2.041324846290721, 2.0399703132693037, 2.0364343151208404, 2.0366780003988518, 2.037076300150062, 2.0400965412103944, 2.042502715013701, 2.046109654234034, 2.0502408393843519, 2.0552668030361509, 2.0618410220567167, 2.0696144049354923, 2.0780557038131553, 2.0869401725427648, 2.0937000825516341, 2.0990540473768995, 2.1043650751137539, 2.1101914430295174, 2.1159455115813377, 2.1217855715790264, 2.1268782899588436]"
