,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valLoss
0,10.100000000000001,0.1,0.1,10.32,"[11.3, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32]","[157.18122660390765, 2.3028850673427432, 2.3028420472223567, 2.3027968667083072, 2.3027524119250078, 2.302709134443889, 2.3026674113016936, 2.3026275441415893, 2.3025897592639395, 2.3025542114136925, 2.3025209902924564, 2.3024901287926882, 2.3024616120648336, 2.3024353866954095, 2.3024113694587416, 2.3023894552819462, 2.302369524216564, 2.3023514473325255, 2.3023350915411154, 2.3023203234145342, 2.3023070121060667, 2.3022950314931832, 2.3022842616688828, 2.3022745899016765, 2.3022659111737576, 2.302258128393261, 2.3022511523616442, 2.3022449015637636, 2.3022393018348164, 2.3022342859469789, 2.3022297931492233, 2.3022257686852132, 2.3022221633076696, 2.3022189328029232, 2.3022160375341372, 2.3022134420095819, 2.3022111144792134, 2.3022090265612332, 2.3022071528991597, 2.3022054708488078]","[157.1756940584952, 2.3038203828283583, 2.3037614739899617, 2.3036998307808245, 2.3036399100296077, 2.3035821611569967, 2.3035269445292039, 2.3034745352721422, 2.3034251252905991, 2.3033788289156671, 2.3033356911268932, 2.3032956973105163, 2.3032587836457923, 2.3032248473905681, 2.3031937565346592, 2.3031653584731155, 2.3031394875124049, 2.3031159711468554, 2.3030946351350607, 2.3030753074661634, 2.3030578213412989, 2.3030420173107609, 2.3030277447089134, 2.3030148625208078, 2.303003239801658, 2.3029927557537486, 2.3029832995495969, 2.3029747699742851, 2.3029670749451214, 2.3029601309550207, 2.3029538624745092, 2.3029482013392699, 2.3029430861423372, 2.3029384616446111, 2.3029342782130073, 2.3029304912918982, 2.3029270609110473, 2.3029239512314534, 2.3029211301289787, 2.3029185688143667]"
