,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valLoss
0,16.25,0.1,0.005,16.97,"[9.229999999999999, 29.84, 29.909999999999997, 29.2, 29.04, 28.59, 28.470000000000002, 28.13, 27.62, 27.1, 26.529999999999998, 25.95, 25.319999999999997, 24.990000000000002, 24.64, 24.16, 24.05, 23.97, 23.72, 23.51, 23.3, 23.169999999999998, 22.93, 22.81, 22.45, 22.15, 21.8, 21.59, 20.9, 19.91, 18.970000000000002, 18.09, 17.82, 17.630000000000003, 17.59, 17.34, 17.29, 17.11, 17.09, 16.950000000000003]","[10.209488547113539, 1.9693405379364126, 1.9650197461110832, 1.967983150508154, 1.9737607379814259, 1.9801374963952538, 1.9871218450228645, 1.9946568574320402, 2.0023002182461398, 2.0099418593287135, 2.017940050516998, 2.0266275303949564, 2.0350137554329453, 2.0435078644846381, 2.0518211599131866, 2.0601018782253604, 2.0679181066409726, 2.0751790526797627, 2.0825714177628969, 2.0897874819973303, 2.0972375319082075, 2.1043958752045659, 2.1115822003378066, 2.1192951958988981, 2.1273804607381899, 2.1351286055280161, 2.1431985346072144, 2.1515807062491654, 2.1602491804603967, 2.1689578888165797, 2.177464681245536, 2.1855026639177839, 2.1927478518032899, 2.1994121263364588, 2.2059769290873152, 2.2127261489418419, 2.2189999098658815, 2.2256015517280545, 2.2322621945093126, 2.238858951060744]","[10.20369385775458, 1.9878183406320864, 1.9829527699897025, 1.9857734909125533, 1.9908386966975238, 1.9969238729016612, 2.0038499436746449, 2.011093364712, 2.0184378956524012, 2.0257268978249598, 2.0334290720863222, 2.0415879031945163, 2.0494711544800563, 2.0573126399316779, 2.0650179728522979, 2.0727062587929934, 2.0799224950008663, 2.0866284747329984, 2.0934592176592259, 2.1001189422723838, 2.1070199712392643, 2.1136934233258469, 2.120423189727588, 2.1276302869670034, 2.13522183567457, 2.1425710116579286, 2.1502352599362187, 2.1582130372631236, 2.166508881766481, 2.1748482641680602, 2.1830519768566865, 2.1908282077231673, 2.1978510324939045, 2.2043177904586497, 2.2106787220360742, 2.2172108815789207, 2.2232816155533102, 2.2296491019905038, 2.2360557155021894, 2.2423995909558188]"
