,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,32.6,0.17176149632557144,0.0008814539245709411,"[9.53, 36.11, 34.849999999999994, 35.43, 35.8]","[9.53, 36.11, 34.849999999999994, 35.43, 35.8]","[2.3032901311687155, 1.8627353705457352, 1.8533391673050508, 1.8423738726337897, 1.8433432144332687]","[8.94, 34.22, 32.37, 31.990000000000002, 32.17]","[2.3032997985583723, 1.9334165240357803, 1.9422711276190332, 1.939817314765161, 1.9224774345643365]"
