,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valLoss
0,10.100000000000001,0.1,0.05,10.32,"[9.39, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.16, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.25, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32]","[79.899301764272323, 2.3028822694239119, 2.3028412507082701, 2.3027962440040097, 2.3027520687967087, 2.3027090012845703, 2.3026674111245287, 2.302627618355952, 2.3025898672711187, 2.3025543278040845, 2.3025211011783382, 2.302490227995178, 2.3024616979576296, 2.3024354599874974, 2.3024114318219926, 2.3023895085963355, 2.3023695702101774, 2.3023514874484308, 2.3023351269207568, 2.3023203549325255, 2.3023070404216237, 2.3022950571008534, 2.3022842849418375, 2.3022746111258732, 2.3022659305734989, 2.3022581461494953, 2.3022511686249509, 2.3022449164630148, 2.3022393154832108, 2.3022342984459496, 2.3022298045909539, 2.3022257791542877, 2.3022221728822427, 2.3022189415553709, 2.3022160455316212, 2.3022134493144266, 2.3022111211491465, 2.3022090326497229, 2.3022071584556398, 2.3022054759188815]","[79.884105984191933, 2.3038186834237293, 2.3037612426935166, 2.3036996673206831, 2.3036399504337055, 2.3035823620391565, 2.3035272426738986, 2.3034748800344147, 2.3034254814518951, 2.3033791749549364, 2.3033360160137359, 2.3032959969879108, 2.3032590580896897, 2.3032250985477924, 2.3031939870580858, 2.3031655710401275, 2.3031396845144312, 2.3031161545902341, 2.303094806647918, 2.3030754683504115, 2.3030579726364002, 2.3030421598540327, 2.3030278791859868, 2.3030149895054812, 2.3030033597855715, 2.3029928691680976, 2.3029834067805797, 2.3029748713737823, 2.3029671708380923, 2.3029602216445082, 2.3029539482450816, 2.3029482824592673, 2.3029431628655499, 2.3029385342113491, 2.3029343468509862, 2.3029305562168925, 2.3029271223274943, 2.3029240093329855, 2.3029211850987781, 2.3029186208257535]"
