,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valLoss
0,23.400000000000002,0.05,0.001,24.01,"[8.61, 37.13, 39.17, 39.96, 40.26, 40.01, 39.64, 39.290000000000006, 39.06, 38.73, 38.550000000000004, 38.18, 37.8, 37.419999999999995, 36.99, 36.66, 36.25, 35.9, 35.64, 35.22, 34.96, 34.510000000000005, 34.19, 33.73, 33.4, 32.98, 32.53, 32.0, 31.59, 31.180000000000003, 30.48, 29.92, 29.13, 28.139999999999997, 27.52, 26.83, 26.26, 25.790000000000003, 25.1, 24.48]","[4.0101006901252596, 2.0239733225709622, 1.7951520842157103, 1.7600986144846944, 1.7552302335596706, 1.757154495318374, 1.7625454170174186, 1.7689749153784564, 1.7763581016389951, 1.7846023846940351, 1.7932254126260592, 1.8023612981714663, 1.8121722159815576, 1.8221766482984774, 1.8322792384147968, 1.8430970969825577, 1.853725955562014, 1.8645097933000112, 1.8750506864569301, 1.885804922428435, 1.8967301685817097, 1.9072056711980789, 1.9176551073652435, 1.9278976316831231, 1.938044971900529, 1.9481758916958312, 1.9585007544146593, 1.9689287694625928, 1.9793987710980243, 1.9899001548547977, 2.0005759711884834, 2.011226510213822, 2.0218336816260161, 2.0321850297300155, 2.042360068889773, 2.05227558511449, 2.0618709630069865, 2.0712898030545586, 2.08049022688818, 2.0894060137854074]","[4.0038513927646093, 2.0652575846225769, 1.8421789641012392, 1.8090605586040538, 1.8045241929347344, 1.8059007509062877, 1.8098546689540889, 1.8144287141127162, 1.8199036963009569, 1.8262507400726637, 1.8331741459216984, 1.8406078940161621, 1.8486521871026578, 1.856989306451412, 1.8654725931510381, 1.8746375213346549, 1.8837401890958925, 1.8929797485548936, 1.9022117030560017, 1.9117155049130858, 1.921386135017614, 1.9307616555432854, 1.9400962574919298, 1.9494046893757795, 1.958640192267191, 1.9679412565185799, 1.977453213679198, 1.9870678305611358, 1.996806343103386, 2.0065885133304571, 2.016541698814279, 2.0265471773393373, 2.0365327994502631, 2.046265924353714, 2.0558619710202501, 2.0652378754291902, 2.074288216433656, 2.0832001435687482, 2.0919001325534738, 2.1003386887818358]"
