,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,36.1,0.5905962807599279,0.001117885602148902,"[10.05, 29.45, 34.9, 35.589999999999996, 36.35]","[10.05, 29.45, 34.9, 35.589999999999996, 36.35]","[2.3086701472763482, 2.0374290813727147, 1.9368074914703548, 1.9033100193153738, 1.8873154533409073]","[9.84, 28.04, 33.2, 33.62, 33.77]","[2.3101569815876517, 2.0926143250550386, 1.997638196989319, 1.9608088836777853, 1.9524504343687559]"
