,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,29.599999999999998,0.03368172698633633,6.607641918128193e-08,"[10.280000000000001, 28.57, 32.58, 37.32, 29.87, 27.72, 28.16, 31.0, 29.62, 29.799999999999997]","[10.280000000000001, 28.57, 32.58, 37.32, 29.87, 27.72, 28.16, 31.0, 29.62, 29.799999999999997]","[119.29892036205185, 2.083416122991337, 1.9546757206233556, 1.7405093848888737, 2.0082411802726083, 2.1377002978103232, 2.1341298771646717, 1.9779550527961771, 2.1083085318831607, 2.143969939582352]","[9.92, 27.38, 31.46, 35.410000000000004, 28.389999999999997, 26.479999999999997, 26.279999999999998, 28.89, 27.41, 27.200000000000003]","[119.00970667802788, 2.122188635381683, 2.0109588501618028, 1.8214315618518793, 2.1112785518807606, 2.264990617554207, 2.286448449421066, 2.165073645473942, 2.3226127551873943, 2.381811315968031]"
