,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,30.740000000000002,0.04925576725656804,0.0019316364738090235,"[11.58, 32.519999999999996, 32.49, 31.480000000000004, 31.15, 30.69, 30.599999999999998, 30.520000000000003, 30.509999999999998, 30.81, 30.630000000000003, 30.69, 30.81, 30.79, 30.85, 30.8, 30.89, 30.75, 30.95, 31.11]","[11.58, 32.519999999999996, 32.49, 31.480000000000004, 31.15, 30.69, 30.599999999999998, 30.520000000000003, 30.509999999999998, 30.81, 30.630000000000003, 30.69, 30.81, 30.79, 30.85, 30.8, 30.89, 30.75, 30.95, 31.11]","[2.3039937724217894, 1.9180802438188584, 1.9022450736316443, 1.9024340476238826, 1.9021307122560807, 1.9024016447464467, 1.9014430470098622, 1.902021489285146, 1.9012561541918713, 1.9019971287835096, 1.9017518889693392, 1.9021641269369352, 1.9013144031251896, 1.9023431300872404, 1.90129510510351, 1.9017831952396054, 1.9016960302605102, 1.9025748236061157, 1.901973348424287, 1.9013411493961874]","[11.95, 31.8, 31.47, 30.259999999999998, 29.9, 29.54, 29.609999999999996, 29.509999999999998, 29.62, 29.75, 29.9, 29.909999999999997, 30.18, 30.2, 30.470000000000002, 30.25, 30.4, 30.34, 30.56, 30.7]","[2.3039895241452624, 1.940355010009553, 1.9267056707602404, 1.9274448992521682, 1.9272919103393016, 1.928873835023614, 1.9279147561495429, 1.9286565374919054, 1.928109777820601, 1.9284677770457472, 1.9277537285586175, 1.9287757261641763, 1.927428931463161, 1.928509967060498, 1.9276328078642233, 1.9282892647399001, 1.9281843067683695, 1.928906969172042, 1.9281773086053928, 1.9272938067427552]"
