,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,39.89,0.06657513824382494,5.7612704312903474e-05,"[8.68, 32.66, 41.57, 46.25, 48.69, 50.580000000000005, 52.43, 53.239999999999995, 54.42, 56.02, 56.779999999999994, 56.39999999999999, 56.66, 57.06, 57.95, 58.41, 57.78, 59.01, 58.589999999999996, 59.79]","[8.68, 32.66, 41.57, 46.25, 48.69, 50.580000000000005, 52.43, 53.239999999999995, 54.42, 56.02, 56.779999999999994, 56.39999999999999, 56.66, 57.06, 57.95, 58.41, 57.78, 59.01, 58.589999999999996, 59.79]","[2.3025965722135435, 1.8335808983052768, 1.6377830314105208, 1.5251093433997092, 1.453471288990836, 1.409558706715571, 1.3595816723774696, 1.3248255009554446, 1.2956776188550823, 1.2684322611232095, 1.2502035800238642, 1.2403887622783543, 1.2610813089823123, 1.2570055619902076, 1.2238303148019516, 1.2148971327769489, 1.220099350623396, 1.2074607900984338, 1.2298275288325866, 1.1958919356436972]","[8.93, 31.369999999999997, 37.38, 39.12, 39.910000000000004, 40.02, 40.62, 40.46, 40.62, 40.589999999999996, 40.33, 39.64, 38.99, 38.67, 39.129999999999995, 39.82, 38.43, 38.57, 38.65, 39.25]","[2.302596472485247, 1.872438141334134, 1.7526812227603907, 1.7095922315786256, 1.7026958066267652, 1.7256740188431274, 1.739845946668565, 1.7551095695981314, 1.7862587456643362, 1.8030679326431704, 1.833072909914191, 1.862686480398344, 1.9054310022851155, 1.9385095183203378, 1.9371169573209883, 1.9493363498591045, 1.9923784974967171, 2.0175688199234005, 2.03819000772809, 2.0151646962973273]"
