,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,37.22,0.05037371908996366,0.0008594144552565117,"[10.32, 28.43, 35.22, 37.38, 38.379999999999995, 38.57, 38.6, 38.99, 39.1, 39.35, 39.46, 39.32, 39.7, 39.85, 39.71, 39.14, 39.550000000000004, 39.6, 39.76, 39.660000000000004]","[10.32, 28.43, 35.22, 37.38, 38.379999999999995, 38.57, 38.6, 38.99, 39.1, 39.35, 39.46, 39.32, 39.7, 39.85, 39.71, 39.14, 39.550000000000004, 39.6, 39.76, 39.660000000000004]","[2.3027170674162205, 1.9358829311466392, 1.7994157871438619, 1.7641320553706643, 1.7451328737309266, 1.7405177871030457, 1.7371823318359076, 1.7341021051577645, 1.7343056983925877, 1.7338630507926651, 1.7327632786450258, 1.7332266074053366, 1.7333403029877958, 1.731000502781953, 1.7327377699369944, 1.7356911290475527, 1.7355329960871766, 1.7334749229942488, 1.7333372411133983, 1.7330365994540815]","[9.76, 27.310000000000002, 33.42, 35.02, 36.21, 36.35, 36.720000000000006, 36.9, 36.91, 36.93, 37.25, 37.230000000000004, 37.3, 37.59, 37.63, 37.230000000000004, 37.08, 37.39, 37.24, 37.18]","[2.302718197060932, 1.9605196239060714, 1.841107209783157, 1.8158154046771215, 1.8019555126240336, 1.798943439183874, 1.7959294150441294, 1.793967219991421, 1.7938762171257352, 1.7938645386667837, 1.792575279397312, 1.7936331261219938, 1.7937555196132595, 1.7903641098423757, 1.7922059983581673, 1.7949769237100532, 1.7955552988265369, 1.7931882461660487, 1.7927997019693542, 1.7918739269238555]"
