,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,35.839999999999996,0.0007,0.0,"[11.01, 28.22, 34.25, 34.96, 40.03]","[11.01, 28.22, 34.25, 34.96, 40.03]","[198.97266423421726, 2.0429083230975937, 1.9866687224298307, 1.9107467379077478, 1.8656072733014843]","[10.73, 26.810000000000002, 32.58, 31.72, 35.68]","[200.1331454320821, 2.0671886825967185, 2.0191211305306815, 1.9626028234749582, 1.9292000844604866]"
