,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,29.830000000000002,7e-06,7.000000000000001e-10,"[11.17, 19.470000000000002, 23.52, 27.93, 30.9]","[11.17, 19.470000000000002, 23.52, 27.93, 30.9]","[140.12134559414832, 2.112555602745848, 2.095712575276525, 2.066711159715888, 2.0504787876988466]","[11.17, 18.88, 22.39, 25.869999999999997, 28.38]","[140.25884172229854, 2.1334150176598974, 2.117511696963391, 2.0953881222898936, 2.0854967441808454]"
