,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,32.07,7.000000000000001e-05,7.000000000000001e-09,"[9.959999999999999, 26.529999999999998, 29.849999999999998, 33.06, 33.6]","[9.959999999999999, 26.529999999999998, 29.849999999999998, 33.06, 33.6]","[inf, 2.0946204308838587, 2.0522240060105092, 2.005823541880774, 1.9806860385009484]","[10.4, 25.11, 27.72, 30.29, 30.3]","[inf, 2.1218033143220993, 2.0871045428657315, 2.049799734748855, 2.035242190000059]"
