,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,34.870000000000005,0.001,7e-06,"[12.06, 27.42, 31.869999999999997, 30.72, 37.1]","[12.06, 27.42, 31.869999999999997, 30.72, 37.1]","[99.3449749037441, 2.0607780196300522, 1.9711064052247014, 1.9719611606899832, 1.8756685944652323]","[11.700000000000001, 25.919999999999998, 29.770000000000003, 28.22, 33.37]","[100.74137016036441, 2.0813562969612978, 2.0016212773878057, 2.0108385830757403, 1.936206586268089]"
