,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,34.42,0.0007,7.000000000000001e-10,"[10.059999999999999, 28.48, 37.95, 38.58, 39.56]","[10.059999999999999, 28.48, 37.95, 38.58, 39.56]","[153.31169583990848, 2.0247747808126624, 1.920928655644983, 1.8656695866564375, 1.8471745973230214]","[10.43, 26.86, 35.17, 35.77, 35.79]","[153.49488017200446, 2.046128011605906, 1.956392868817212, 1.9113919617055972, 1.906780881597727]"
