,ValAccDone,eta,lambda,trainAccDone,trainAccuracy,trainLoss,valAccuracy,valLoss
0,32.93,6.000000000000001e-05,2e-09,"[10.85, 24.48, 34.0, 33.92, 36.95]","[10.85, 24.48, 34.0, 33.92, 36.95]","[138.62105043507893, 2.1128283172921796, 2.063567788737068, 2.0341815117093307, 2.005113381608685]","[10.77, 23.14, 30.819999999999997, 30.5, 32.12]","[139.2445916178457, 2.140397547165265, 2.097173319685609, 2.07918638993495, 2.0608724246272816]"
